단축코드,시가총액,날짜,표준코드
411540,39908000000,20240329,KR7411540008
295040,257323500000,20240329,KR7295040000
449540,11521400000,20240329,KR7449540004
469820,179057260000,20240329,KR7469820005
462540,125086320000,20240329,KR7462540006
455860,212426250000,20240329,KR7455860007
455850,372288000000,20240329,KR7455850008
444200,8382000000,20240329,KR7444200000
363510,28126560000,20240329,KR7363510009
292500,12743500000,20240329,KR7292500006
404650,7587000000,20240329,KR7404650004
438570,81626215000,20240329,KR7438570004
474390,9835000000,20240329,KR7474390002
438560,26867340000,20240329,KR7438560005
400590,18972000000,20240329,KR7400590006
461600,12818250000,20240329,KR7461600009
473330,109058750000,20240329,KR7473330009
433330,78307500000,20240329,KR7433330008
399110,30756000000,20240329,KR7399110006
447620,34046000000,20240329,KR7447620006
476030,10465000000,20240329,KR7476030002
446720,496567500000,20240329,KR7446720005
452360,155664000000,20240329,KR7452360001
475300,11910000000,20240329,KR7475300000
475310,12667500000,20240329,KR7475310009
400580,10147500000,20240329,KR7400580007
459370,7117500000,20240329,KR7459370003
464610,14352000000,20240329,KR7464610005
466930,9928000000,20240329,KR7466930005
464600,16736000000,20240329,KR7464600006
466920,44887500000,20240329,KR7466920006
436140,624523680000,20240329,KR7436140008
220130,3256000000,20240329,KR7220130009
415760,6182000000,20240329,KR7415760008
413220,4600000000,20240329,KR7413220005
469830,310591200000,20240329,KR7469830004
450910,29100000000,20240329,KR7450910005
423170,41975000000,20240329,KR7423170000
429980,5842800000,20240329,KR7429980006
429990,6472500000,20240329,KR7429990005
475630,550089002000,20240329,KR7475630000
102110,2585700000000,20240329,KR7102110004
139260,803023200000,20240329,KR7139260004
139220,17592600000,20240329,KR7139220008
139290,6192000000,20240329,KR7139290001
139270,13566000000,20240329,KR7139270003
227550,4309800000,20240329,KR7227550001
227560,3347400000,20240329,KR7227560000
139250,20325000000,20240329,KR7139250005
139230,94969600000,20240329,KR7139230007
139240,9458400000,20240329,KR7139240006
227540,44300400000,20240329,KR7227540002
243880,34151125000,20240329,KR7243880002
310960,21275000000,20240329,KR7310960000
252000,7520500000,20240329,KR7252000005
267770,88578000000,20240329,KR7267770006
252710,85244000000,20240329,KR7252710009
243890,3800000000,20240329,KR7243890001
315270,5820800000,20240329,KR7315270009
166400,6830000000,20240329,KR7166400002
289480,27135000000,20240329,KR7289480006
447820,693973770000,20240329,KR7447820002
470260,879350110000,20240329,KR7470260001
453540,571083480000,20240329,KR7453540007
364980,346560000000,20240329,KR7364980003
412570,48923000000,20240329,KR7412570004
462010,741923000000,20240329,KR7462010000
305540,1333559500000,20240329,KR7305540007
471760,208182000000,20240329,KR7471760009
365040,11826000000,20240329,KR7365040005
364960,170160250000,20240329,KR7364960005
412560,2101500000,20240329,KR7412560005
357870,7014825620000,20240329,KR7357870005
400970,114691500000,20240329,KR7400970000
396500,738300000000,20240329,KR7396500001
377990,20126250000,20240329,KR7377990007
417630,27274000000,20240329,KR7417630001
449170,4647847710000,20240329,KR7449170000
292160,9050000000,20240329,KR7292160009
404540,20480000000,20240329,KR7404540007
228820,7773250000,20240329,KR7228820007
300610,12614250000,20240329,KR7300610003
138530,12256000000,20240329,KR7138530001
445910,14964000000,20240329,KR7445910003
289260,18414000000,20240329,KR7289260002
289250,6714000000,20240329,KR7289250003
310970,1304829000000,20240329,KR7310970009
269370,8105500000,20240329,KR7269370003
248270,36512000000,20240329,KR7248270001
292150,1235031000000,20240329,KR7292150000
453950,24521000000,20240329,KR7453950008
364990,18699000000,20240329,KR7364990002
139280,63937500000,20240329,KR7139280002
237440,7312000000,20240329,KR7237440003
319640,35856000000,20240329,KR7319640009
160580,24910000000,20240329,KR7160580007
451530,147600140000,20240329,KR7451530000
114820,67357530000,20240329,KR7114820004
275980,137455200000,20240329,KR7275980001
464310,74445250000,20240329,KR7464310002
466950,97376000000,20240329,KR7466950003
387270,26628800000,20240329,KR7387270002
394670,312774000000,20240329,KR7394670004
440340,28525500000,20240329,KR7440340008
412770,136674600000,20240329,KR7412770000
476690,45782000000,20240329,KR7476690003
418670,15596800000,20240329,KR7418670006
276000,12156000000,20240329,KR7276000007
394660,338444800000,20240329,KR7394660005
371450,47017600000,20240329,KR7371450008
464930,116128000000,20240329,KR7464930007
139310,3390000000,20240329,KR7139310007
139320,7807500000,20240329,KR7139320006
137610,15036000000,20240329,KR7137610002
182490,16503500000,20240329,KR7182490003
272580,666693960000,20240329,KR7272580002
157450,663757275000,20240329,KR7157450008
105010,5574000000,20240329,KR7105010003
123320,41821500000,20240329,KR7123320004
174350,8281600000,20240329,KR7174350009
329200,404040000000,20240329,KR7329200000
341850,22343250000,20240329,KR7341850006
147970,7299600000,20240329,KR7147970008
476550,197703000000,20240329,KR7476550009
182480,123450000000,20240329,KR7182480004
360750,3034144000000,20240329,KR7360750004
448290,206241000000,20240329,KR7448290007
225040,57517500000,20240329,KR7225040005
429000,47405250000,20240329,KR7429000003
143850,239691500000,20240329,KR7143850006
225030,7279500000,20240329,KR7225030006
133690,3063560000000,20240329,KR7133690008
448300,135360000000,20240329,KR7448300004
435420,61750000000,20240329,KR7435420005
418660,61392750000,20240329,KR7418660007
441680,328391250000,20240329,KR7441680006
429010,10064000000,20240329,KR7429010002
203780,45749600000,20240329,KR7203780002
245340,93951600000,20240329,KR7245340005
456610,222689280000,20240329,KR7456610005
329750,554064000000,20240329,KR7329750004
261110,8322000000,20240329,KR7261110001
261120,24297000000,20240329,KR7261120000
458750,51847500000,20240329,KR7458750007
458760,508599000000,20240329,KR7458760006
458730,717008500000,20240329,KR7458730009
305080,124868000000,20240329,KR7305080004
458250,396926190000,20240329,KR7458250008
465670,12195000000,20240329,KR7465670008
381170,2024195000000,20240329,KR7381170000
472160,65688000000,20240329,KR7472160001
474220,179118000000,20240329,KR7474220001
472170,42292250000,20240329,KR7472170000
458260,86226420000,20240329,KR7458260007
381180,2326268000000,20240329,KR7381180009
423920,172196400000,20240329,KR7423920008
228810,83685600000,20240329,KR7228810008
364970,121988500000,20240329,KR7364970004
91230,219033600000,20240329,KR7091230003
98560,3424700000,20240329,KR7098560006
211560,18621900000,20240329,KR7211560008
472150,119409000000,20240329,KR7472150002
138520,21440700000,20240329,KR7138520002
157490,100050000000,20240329,KR7157490004
463250,16061500000,20240329,KR7463250001
228800,127881600000,20240329,KR7228800009
227570,7383600000,20240329,KR7227570009
261140,54306000000,20240329,KR7261140008
130680,23944500000,20240329,KR7130680002
217770,14162500000,20240329,KR7217770007
195930,39820000000,20240329,KR7195930003
225050,11232000000,20240329,KR7225050004
245350,14520000000,20240329,KR7245350004
91220,12024000000,20240329,KR7091220004
466940,232227000000,20240329,KR7466940004
307510,6871500000,20240329,KR7307510008
225060,8206000000,20240329,KR7225060003
453870,312093250000,20240329,KR7453870008
236350,56536400000,20240329,KR7236350005
123310,39015000000,20240329,KR7123310005
365000,42657000000,20240329,KR7365000009
195920,12149800000,20240329,KR7195920004
241180,265739200000,20240329,KR7241180009
465660,55062000000,20240329,KR7465660009
292560,153180000000,20240329,KR7292560000
451540,358152300000,20240329,KR7451540009
150460,82467000000,20240329,KR7150460004
302190,318763200000,20240329,KR7302190004
157500,6792500000,20240329,KR7157500000
307520,47045250000,20240329,KR7307520007
192090,192433500000,20240329,KR7192090009
204480,87832700000,20240329,KR7204480008
217780,15767500000,20240329,KR7217780006
245360,46176000000,20240329,KR7245360003
414780,109436250000,20240329,KR7414780007
371470,34979800000,20240329,KR7371470006
396520,16524000000,20240329,KR7396520009
371460,2005401600000,20240329,KR7371460007
456680,39541500000,20240329,KR7456680008
396510,20028800000,20240329,KR7396510000
117690,5856750000,20240329,KR7117690008
371160,596172500000,20240329,KR7371160003
438320,40192200000,20240329,KR7438320004
471780,12868800000,20240329,KR7471780007
232080,109652400000,20240329,KR7232080002
233160,54293750000,20240329,KR7233160001
261060,6642400000,20240329,KR7261060008
261070,30000000000,20240329,KR7261070007
250780,17463500000,20240329,KR7250780004
461580,11052000000,20240329,KR7461580003
277630,119333250000,20240329,KR7277630000
210780,28198800000,20240329,KR7210780003
277640,3501250000,20240329,KR7277640009
277650,5908000000,20240329,KR7277650008
376410,18078500000,20240329,KR7376410007
447770,111079500000,20240329,KR7447770009
438330,144683280000,20240329,KR7438330003
387280,25069800000,20240329,KR7387280001
449690,10922500000,20240329,KR7449690007
449680,8298250000,20240329,KR7449680008
143860,256176000000,20240329,KR7143860005
138540,68307800000,20240329,KR7138540000
228790,69835800000,20240329,KR7228790002
441800,30962500000,20240329,KR7441800000
385720,27898000000,20240329,KR7385720008
463050,90360000000,20240329,KR7463050005
410870,7434000000,20240329,KR7410870000
456600,179352000000,20240329,KR7456600006
426020,16695000000,20240329,KR7426020004
426030,46973700000,20240329,KR7426030003
385710,9047500000,20240329,KR7385710009
404120,8145000000,20240329,KR7404120008
108590,9647500000,20240329,KR7108590001
145850,10432500000,20240329,KR7145850004
472720,9233200000,20240329,KR7472720002
433250,4844000000,20240329,KR7433250008
470310,67663750000,20240329,KR7470310004
476000,6930000000,20240329,KR7476000005
422260,11715000000,20240329,KR7422260000
452440,8400000000,20240329,KR7452440001
448100,7650000000,20240329,KR7448100008
468820,103525120000,20240329,KR7468820006
413930,7796000000,20240329,KR7413930009
458030,59116200000,20240329,KR7458030004
426150,31485350000,20240329,KR7426150009
444490,11983500000,20240329,KR7444490007
440910,6550000000,20240329,KR7440910008
474590,64607000000,20240329,KR7474590007
434960,36394500000,20240329,KR7434960001
403790,11208750000,20240329,KR7403790009
438740,8293125000,20240329,KR7438740003
465780,75887150000,20240329,KR7465780005
442260,24057000000,20240329,KR7442260006
159800,8286600000,20240329,KR7159800002
462340,8290800000,20240329,KR7462340001
433220,10227600000,20240329,KR7433220001
451150,6585000000,20240329,KR7451150007
477490,8212000000,20240329,KR7477490007
407830,41335500000,20240329,KR7407830009
474920,10769200000,20240329,KR7474920006
442090,9552000000,20240329,KR7442090007
407820,15962000000,20240329,KR7407820000
152870,44142750000,20240329,KR7152870002
192720,7726800000,20240329,KR7192720001
140950,12797400000,20240329,KR7140950007
464230,184380750000,20240329,KR7464230002
467620,12308400000,20240329,KR7467620001
464240,55393900000,20240329,KR7464240001
458210,61044080000,20240329,KR7458210002
435530,5985000000,20240329,KR7435530001
435540,6265000000,20240329,KR7435540000
435550,7004250000,20240329,KR7435550009
471460,9108800000,20240329,KR7471460006
437550,5513750000,20240329,KR7437550007
419890,111683250000,20240329,KR7419890009
429870,4875000000,20240329,KR7429870009
476450,380127550000,20240329,KR7476450002
460270,8930250000,20240329,KR7460270002
459790,9360000000,20240329,KR7459790002
454780,71287950000,20240329,KR7454780008
